tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
8846	Anser indicus	22163534	0	live	CYTB		cytochrome b			MT	NC_025654.1	13665	14807	plus	0		
99779	Tenuibranchiurus glypticus	22163261	0	live	CYTB		cytochrome b			MT	NC_025647.1	13436	14572	plus	0		
143615	Ochetobius elongatus	22163227	0	live	CYTB		cytochrome b			MT	NC_025646.1	14404	15544	plus	0		
145432	Cerion incanum	22163191	0	live	CYTB		cytochrome b			MT	NC_025645.1	6916	8040	plus	0		
1562907	Petrolisthes haswelli	22161921	0	live	CYTB		cytochrome b			MT	NC_025572.1	9988	11122	plus	0		
6361	Tylorrhynchus heterochaetus	22161727	0	live	CYTB		cytochrome b			MT	NC_025561.1	5640	6776	plus	0		
62282	Neomys fodiens	22161700	0	live	CYTB		cytochrome b			MT	NC_025559.1	14176	15315	plus	0		
40191	Oreochromis esculentus	22161643	0	live	CYTB		cytochrome b			MT	NC_025555.1	14415	15555	plus	0		
36723	Mustela erminea	22158209	0	live	CYTB		cytochrome b			MT	NC_025516.1	14472	15611	plus	0		
1550735	Camaena cicatricosa	22158132	0	live	CYTB		cytochrome b			MT	NC_025511.1	6076	7188	plus	0		
227466	Lissemys scutata	22157913	0	live	CYTB		cytochrome b			MT	NC_025494.1	14206	15345	plus	0		
490595	Metanephrops sibogae	20834471	0	live	CYTB		cytochrome b			MT	NC_025323.1	6602	7738	plus	0		
1344035	Tetrastes sewerzowi	20834400	0	live	CYTB		cytochrome b			MT	NC_025318.1	14779	15921	plus	0		
263525	Ptychobarbus kaznakovi	20833129	0	live	CYTB		TAA stop codon is completed by the addition of 3' A residues to the mRNA	TAA stop codon is completed by the addition of 3' A residues to the mRNA|cytochrome b		MT	NC_025303.1	15474	16614	plus	0		
1041453	Pseudacysta perseae	20833078	0	live	CYTB		cytochrome b			MT	NC_025299.1	10124	11264	plus	0		
479279	Lepas australis	20833021	0	live	CYTB		cytochrome b			MT	NC_025295.1	8957	10096	plus	0		
269767	Aphelenchoides besseyi	20832844	0	live	CYTB		cytochrome b			MT	NC_025291.1	9809	10910	plus	0		
1447908	Neochauliodes rotundatus	20832565	0	live	CYTB		cytochrome b			MT	NC_025281.1	10326	11460	plus	0		
385382	Anthocharis bambusarum	20832462	0	live	CYTB		cytochrome b			MT	NC_025274.1	10429	11579	plus	0		
441316	Aporia intercostata	20832445	0	live	CYTB		cytochrome b			MT	NC_025273.1	10380	11529	plus	0		
317849	Pardosa laura	20523538	0	live	CYTB		cytochrome b			MT	NC_025223.1	9666	10802	plus	0		
1302775	Zebrias zebrinus	20498097	0	live	CYTB		cytochrome b			MT	NC_025199.1	14400	15540	plus	0		
42528	Piaractus mesopotamicus	20466136	0	live	CYTB		cytochrome b			MT	NC_024940.1	14392	15532	plus	0		
27695	Prochilodus lineatus	20466121	0	live	CYTB		cytochrome b			MT	NC_024939.1	14377	15517	plus	0		
1028096	Anadara sativa	20465627	0	live	CYTB		cytochrome b			MT	NC_024927.1	6003	7280	plus	0		
361645	Schizopygopsis malacanthus	20357242	0	live	CYTB		cytochrome b			MT	NC_024880.1	14375	15515	plus	0		
866758	Euploea midamus	20357003	0	live	CYTB		cytochrome b			MT	NC_024863.1	10356	11502	plus	0		
238031	Elopichthys bambusa	20356494	0	live	CYTB		cytochrome b			MT	NC_024834.1	14408	15548	plus	0		
1417004	Nemertopsis tetraclitophila	20355758	0	live	CYTB		cytochrome b			MT	NC_024823.1	598	1734	plus	0		
649615	Gononemertes parasita	20355730	0	live	CYTB		cytochrome b			MT	NC_024822.1	597	1733	plus	0		
68878	Anopheles cruzii	20159535	0	live	CYTB		cytochrome b	cytochrome b		MT	NC_024740.1	10423	11559	plus	0		
6604	Mya arenaria	20159501	0	live	CYTB	KQ08_mgp10	cytochrome b	cytochrome b		MT	NC_024738.1	4473	5615	plus	0		
1527459	Paraneetroplus synspilus x Amphilophus citrinellus	20159496	0	live	CYTB		cytochrome b			MT	NC_024737.1	14399	15535	plus	0		
110799	Parnassius apollo	20159045	0	live	CYTB		cytochrome b			MT	NC_024727.1	10481	11629	plus	0		
44491	Chelodina longicollis	20005765	0	live	CYTB		cytochrome b			MT	NC_024667.1	14289	15417	plus	0		
30085	Lygus hesperus	20004493	0	live	CYTB		cytochrome b			MT	NC_024641.1	10345	11478	plus	0		
2527844	Sancassania berlesei	20004441	0	live	CYTB		cytochrome b	cytochrome b		MT	NC_024637.1	13006	14106	minus	0		
65693	Charybdis feriata	20004271	0	live	CYTB		TAA stop codon is completed by the addition of 3' A residues to the mRNA	TAA stop codon is completed by the addition of 3' A residues to the mRNA|cytochrome b		MT	NC_024632.1	8991	10125	plus	0		
28680	Anas acuta	20004258	0	live	CYTB		cytochrome b			MT	NC_024631.1	13660	14802	plus	0		
1523555	Megalobrama amblycephala x Ancherythroculter nigrocauda	19909960	0	live	CYTB		cytochrome b			MT	NC_024623.1	14404	15544	plus	0		
100828	Tachybaptus ruficollis	19909392	0	live	CYTB		cytochrome b			MT	NC_024594.1	13657	14799	plus	0		
261959	Amaurornis phoenicurus	19909378	0	live	CYTB		cytochrome b			MT	NC_024593.1	13607	14749	plus	0		
180937	Xenophysogobio boulengeri	19908930	0	live	CYTB		cytochrome b			MT	NC_024574.1	14402	15542	plus	0		
207572	Aprasia parapulchella	19908557	0	live	CYTB		cytochrome b			MT	NC_024557.1	14137	15276	plus	0		
1410277	Euprepiophis perlacea	19908398	0	live	CYTB		cytochrome b			MT	NC_024546.1	14893	16006	plus	0		
291815	Leuciscus baicalensis	19907538	0	live	CYTB		cytochrome b			MT	NC_024528.1	14398	15538	plus	0		
260902	Emberiza cioides	19907481	0	live	CYTB		cytochrome b			MT	NC_024524.1	13669	14811	plus	0		
184239	Crocodylus rhombifer	19906788	0	live	CYTB		TAA stop codon is completed by the addition of 3' A residues to the mRNA	TAA stop codon is completed by the addition of 3' A residues to the mRNA|cytochrome b		MT	NC_024513.1	14280	15444	plus	0		
219698	Engaeus quadrimanus	19737396	0	live	CYTB		cytochrome b			MT	NC_024442.1	13870	15004	plus	0		
99759	Engaeus sericatus	19737357	0	live	CYTB		cytochrome b			MT	NC_024441.1	13905	15039	plus	0		
57071	Thenus orientalis	19737321	0	live	CYTB		cytochrome b			MT	NC_024440.1	5869	7003	plus	0		
89892	Triops australiensis	19737282	0	live	CYTB		cytochrome b			MT	NC_024439.1	10300	11433	plus	0		
278212	Thalamita crenata	19737244	0	live	CYTB		cytochrome b			MT	NC_024438.1	10398	11532	plus	0		
1511596	Myomenippe fornasinii	19737207	0	live	CYTB		cytochrome b			MT	NC_024437.1	8978	10112	plus	0		
135755	Gadopsis marmoratus	19737175	0	live	CYTB		cytochrome b			MT	NC_024436.1	15136	16272	plus	0		
1511595	Ashtoret lunaris	19737131	0	live	CYTB		cytochrome b			MT	NC_024435.1	8987	10121	plus	0		
358388	Siniperca undulata	19737101	0	live	CYTB		cytochrome b			MT	NC_024433.1	14380	15520	plus	0		
358392	Siniperca roulei	19737087	0	live	CYTB		cytochrome b			MT	NC_024432.1	14378	15518	plus	0		
1501715	Gramastacus lacus	19592714	0	live	CYTB		cytochrome b			MT	NC_024295.1	12372	13511	plus	0		
94029	Argiope bruennichi	19591990	0	live	CYTB		cytochrome b			MT	NC_024281.1	5284	6417	plus	0		
325335	Ceryle rudis	19591982	0	live	CYTB		cytochrome b			MT	NC_024280.1	13657	14799	plus	0		
337641	Hemibagrus wyckioides	19591952	0	live	CYTB		cytochrome b			MT	NC_024278.1	14351	15488	plus	0		
436498	Culter recurviceps	19591916	0	live	CYTB		cytochrome b			MT	NC_024277.1	14405	15545	plus	0		
6501	Aplysia kurodai	19591308	0	live	CYTB		cytochrome b			MT	NC_024260.1	6339	7458	plus	0		
258242	Lepus coreanus	19591301	0	live	CYTB		cytochrome b			MT	NC_024259.1	14174	15313	plus	0		
8081	Poecilia reticulata	19590703	0	live	CYTB		cytochrome b			MT	NC_024238.1	14382	15521	plus	0		
496076	Lithodes nintokuae	19524587	0	live	CYTB		cytochrome b			MT	NC_024202.1	14225	15361	plus	0		
98366	Junceella fragilis	19524287	0	live	CYTB		cytochrome b			MT	NC_024181.1	13309	14451	plus	0		
68728	Chrysocyon brachyurus	19524164	0	live	CYTB		cytochrome b			MT	NC_024172.1	14188	15327	plus	0		
1334185	Folsomotoma octooculata	19522660	0	live	CYTB		cytochrome b			MT	NC_024155.1	10377	11519	plus	0		
55135	Pristiophorus japonicus	19351477	0	live	CYTB		cytochrome b			MT	NC_024110.1	14365	15585	plus	0		
270576	Grammistes sexlineatus	19351443	0	live	CYTB		cytochrome b			MT	NC_024108.1	14400	15540	plus	0		
334913	Cephalopholis sexmaculata	19351151	0	live	CYTB		cytochrome b			MT	NC_024100.1	14429	15569	plus	0		
497515	Maruca vitrata	19351136	0	live	CYTB		cytochrome b			MT	NC_024099.1	10426	11574	plus	0		
54508	Jacana jacana	19223076	0	live	CYTB		cytochrome b			MT	NC_024069.1	13640	14782	plus	0		
161573	Limnoria quadripunctata	19221826	0	live	CYTB		cytochrome b			MT	NC_024054.1	12034	13188	plus	0		
981131	Tarsius wallacei	19221814	0	live	CYTB		cytochrome b			MT	NC_024053.1	14164	15303	plus	0		
449501	Tarsius dentatus	19221800	0	live	CYTB		cytochrome b			MT	NC_024052.1	14164	15303	plus	0		
118786	Jacana spinosa	19221480	0	live	CYTB		cytochrome b			MT	NC_024068.1	13639	14781	plus	0		
191330	Cherax crassimanus	19019419	0	live	CYTB		cytochrome b			MT	NC_024029.1	12473	13607	plus	0		
435999	Trachinotus blochii	19019257	0	live	CYTB		cytochrome b			MT	NC_024026.1	14418	15558	plus	0		
435730	Rhigonema thysanophora	19018720	0	live	CYTB		cytochrome b			MT	NC_024020.1	6351	7448	plus	0		
307844	Whitmania laevis	18990583	0	live	CYTB		cytochrome b			MT	NC_023926.1	3935	5080	plus	0		
1348078	Poecilobdella manillensis	18990569	0	live	CYTB		cytochrome b			MT	NC_023925.1	3947	5086	plus	0		
8001	Pangasius pangasius	18990562	0	live	CYTB		cytochrome b			MT	NC_023924.1	14362	15499	plus	0		
59899	Clarias batrachus	18990548	0	live	CYTB		cytochrome b			MT	NC_023923.1	14361	15498	plus	0		
89094	Petaurista alborufus	18990534	0	live	CYTB		cytochrome b			MT	NC_023922.1	14173	15312	plus	0		
39305	Erpobdella octoculata	18985436	0	live	CYTB		cytochrome b			MT	NC_023927.1	3947	5083	plus	0		
592172	Amaurornis akool	18985272	0	live	CYTB		cytochrome b			MT	NC_023982.1	13546	14688	plus	0		
188379	Egretta garzetta	18985258	0	live	CYTB		cytochrome b			MT	NC_023981.1	13689	14831	plus	0		
122765	Trachypithecus cristatus	18985098	0	live	CYTB		TAA stop codon is completed by the addition of 3' A residues to the mRNA	cytochrome b		MT	NC_023971.1	14190	15330	plus	0		
54180	Trachypithecus francoisi	18985084	0	live	CYTB		TAA stop codon is completed by the addition of 3' A residues to the mRNA	cytochrome b		MT	NC_023970.1	14186	15326	plus	0		
248811	Niviventer confucianus	18984944	0	live	CYTB		cytochrome b			MT	NC_023960.1	14117	15257	plus	0		
157394	Lamproptera curius	18984526	0	live	CYTB		cytochrome b			MT	NC_023953.1	10387	11533	plus	0		
126650	Perinereis aibuhitensis	18984380	0	live	CYTB		cytochrome b			MT	NC_023943.1	5392	6530	plus	0		
33541	Clarias fuscus	18984358	0	live	CYTB		cytochrome b			MT	NC_023941.1	14359	15496	plus	0		
573593	Perdix hodgsoniae	18984343	0	live	CYTB		cytochrome b			MT	NC_023940.1	14815	15957	plus	0		
267427	Tetraogallus tibetanus	18984329	0	live	CYTB		cytochrome b			MT	NC_023939.1	14804	15946	plus	0		
1329092	Whitmania acranulata	18983990	0	live	CYTB		cytochrome b			MT	NC_023928.1	3949	5094	plus	0		
8845	Anser cygnoides	18887309	0	live	CYTB		cytochrome b			MT	NC_023832.1	14850	15992	plus	0		
79495	Ixodes pavlovskyi	18887295	0	live	CYTB		cytochrome b			MT	NC_023831.1	9847	10927	plus	0		
74394	Mesoplodon grayi	18887282	0	live	CYTB		cytochrome b			MT	NC_023830.1	14191	15330	plus	0		
72426	Euastacus yarraensis	18668724	0	live	CYTB		cytochrome b			MT	NC_023811.1	12174	13308	plus	0		
119071	Geocharax gracilis	18668685	0	live	CYTB		cytochrome b			MT	NC_023810.1	12421	13557	plus	0		
99757	Engaeus cunicularius	18668647	0	live	CYTB		cytochrome b			MT	NC_023809.1	12588	13722	plus	0		
2338056	Pastinachus ater	18668616	0	live	CYTB		cytochrome b	cytochrome b		MT	NC_023808.1	14416	15558	plus	0		
90735	Paramisgurnus dabryanus	18668408	0	live	CYTB		cytochrome b			MT	NC_023803.1	14377	15517	plus	0		
75332	Abbottina rivularis	18667304	0	live	CYTB		cytochrome b			MT	NC_023781.1	14389	15529	plus	0		
226822	Ratufa bicolor	18667290	0	live	CYTB		cytochrome b			MT	NC_023780.1	14188	15327	plus	0		
212130	Aleuroglyphus ovatus	18667263	0	live	CYTB		cytochrome b			MT	NC_023778.1	13065	14163	minus	0		
1043166	Heliocidaris crassispina	18667105	0	live	CYTB		cytochrome b			MT	NC_023774.1	14561	15702	plus	0		
7678	Pseudocentrotus depressus	18667091	0	live	CYTB		cytochrome b			MT	NC_023773.1	14588	15729	plus	0		
7667	Strongylocentrotus intermedius	18667077	0	live	CYTB		cytochrome b			MT	NC_023772.1	14559	15700	plus	0		
195658	Trinectes maculatus	18667039	0	live	CYTB		cytochrome b			MT	NC_023769.1	14406	15538	plus	0		
253938	Achirus lineatus	18667024	0	live	CYTB		cytochrome b			MT	NC_023768.1	14417	15558	plus	0		
315377	Sus cebifrons	18490605	0	live	CYTB		cytochrome b			MT	NC_023541.1	15202	16341	plus	0		
363190	Coilia grayii	18490544	0	live	CYTB		cytochrome b			MT	NC_023538.1	14363	15503	plus	0		
203117	Schizothorax plagiostomus	18490438	0	live	CYTB		cytochrome b			MT	NC_023531.1	14367	15507	plus	0		
167887	Cherax preissii	18267893	0	live	CYTB		cytochrome b			MT	NC_023482.1	12472	13606	plus	0		
220736	Cherax cairnsensis	18267855	0	live	CYTB		cytochrome b			MT	NC_023481.1	12309	13443	plus	0		
99751	Cherax dispar	18267817	0	live	CYTB		cytochrome b			MT	NC_023480.1	12404	13538	plus	0		
99753	Cherax quinquecarinatus	18267779	0	live	CYTB		cytochrome b			MT	NC_023479.1	12485	13619	plus	0		
220734	Cherax robustus	18267741	0	live	CYTB		cytochrome b			MT	NC_023478.1	12413	13547	plus	0		
219696	Engaeus lyelli	18267703	0	live	CYTB		cytochrome b			MT	NC_023477.1	12487	13621	plus	0		
557237	Chaceon granulatus	18267690	0	live	CYTB		cytochrome b			MT	NC_023476.1	9513	10653	plus	0		
192379	Pleurogrammus monopterygius	18267676	0	live	CYTB		cytochrome b			MT	NC_023475.1	14374	15514	plus	0		
156228	Ranina ranina	18267662	0	live	CYTB		cytochrome b			MT	NC_023474.1	8953	10087	plus	0		
1449960	Acanthacorydalis orientalis	18267271	0	live	CYTB		cytochrome b			MT	NC_023462.1	10344	11478	plus	0		
68732	Vulpes zerda	18267244	0	live	CYTB		cytochrome b			MT	NC_023459.1	14189	15328	plus	0		
1238228	Ricinoides karschii	18267158	0	live	CYTB		cytochrome b			MT	NC_023452.1	8613	9719	plus	0		
1329481	Pseudocellus gertschi	18267144	0	live	CYTB		cytochrome b			MT	NC_023451.1	8613	9717	plus	0		
1329480	Cryptocellus narino	18267130	0	live	CYTB		cytochrome b			MT	NC_023450.1	8650	9753	plus	0		
526620	Peltorhamphus novaezeelandiae	18267118	0	live	CYTB		cytochrome b			MT	NC_023448.1	14390	15525	plus	0		
1156758	Colistium nudipinnis	18267104	0	live	CYTB		cytochrome b			MT	NC_023447.1	14384	15527	plus	0		
626211	Cynoglossus itinus	18267090	0	live	CYTB		cytochrome b			MT	NC_023446.1	15613	16749	plus	0		
1148301	Neochauliodes bowringi	18267062	0	live	CYTB		cytochrome b			MT	NC_023444.1	10333	11469	plus	0		
472762	Rattus niobe	18253374	0	live	CYTB		cytochrome b			MT	NC_023347.1	14136	15278	plus	0		
356809	Acrossocheilus fasciatus	18252221	0	live	CYTB		cytochrome b			MT	NC_023378.1	14370	15510	plus	0		
337745	Rita rita	18252193	0	live	CYTB		cytochrome b			MT	NC_023376.1	13524	14661	plus	0		
183908	Schizothorax progastus	18252060	0	live	CYTB		cytochrome b			MT	NC_023366.1	14374	15514	plus	0		
327704	Schizothorax labiatus	18252046	0	live	CYTB		cytochrome b			MT	NC_023365.1	14375	15515	plus	0		
496093	Glyphis garricki	18251989	0	live	CYTB		cytochrome b			MT	NC_023361.1	14348	15492	plus	0		
1903488	Lamprotula leaii	18251149	0	live	CYTB		cytochrome b			MT	NC_023346.1				0		
328520	Squalidus argentatus	18250960	0	live	CYTB		cytochrome b			MT	NC_023336.1	14400	15540	plus	0		
1080460	Mystus rhegma	18245257	0	live	CYTB		cytochrome b			MT	NC_023223.1	14362	15499	plus	0		
1088067	Polypterus palmas buettikoferi	18129927	0	live	CYTB		cytochrome b			MT	NC_023272.1	14278	15418	plus	0		
256424	Esox reichertii	18129886	0	live	CYTB		cytochrome b			MT	NC_023269.1	14345	15481	plus	0		
1435194	Plesiomyzon baotingensis	18129872	0	live	CYTB		cytochrome b			MT	NC_023267.1	14383	15523	plus	0		
290523	Sebastes koreanus	18129844	0	live	CYTB		cytochrome b			MT	NC_023265.1	14383	15523	plus	0		
10047	Meriones unguiculatus	18129816	0	live	CYTB		cytochrome b			MT	NC_023263.1	14147	15286	plus	0		
1357422	Nacospatangus alta	18129236	0	live	CYTB		cytochrome b			MT	NC_023255.1	5180	6322	plus	0		
1357420	Ophiacantha linea	18129227	0	live	CYTB		cytochrome b			MT	NC_023254.1	12073	13213	minus	0		
84529	Metagonimus yokogawai	18129062	0	live	cytb		cytochrome b			MT	NC_023249.1	764	1891	plus	0		
182671	Uropsilus soricipes	18128841	0	live	CYTB		cytochrome b			MT	NC_023244.1	14188	15327	plus	0		
1199063	Vestalis melania	18127620	0	live	CYTB		cytochrome b			MT	NC_023233.1	10325	11458	plus	0		
126247	Epiophlebia superstes	18127604	0	live	CYTB		cytochrome b			MT	NC_023232.1	10411	11542	plus	0		
643373	Cyclocheilichthys enoplos	18127591	0	live	CYTB		cytochrome b			MT	NC_023231.1	14374	15510	plus	0		
435148	Cynoglossus puncticeps	18127563	0	live	CYTB		cytochrome b			MT	NC_023229.1	15837	16973	plus	0		
366904	Paraplagusia blochii	18127549	0	live	CYTB		cytochrome b			MT	NC_023228.1	15310	16446	plus	0		
1148453	Paraplagusia bilineata	18127535	0	live	CYTB		cytochrome b			MT	NC_023227.1	15683	16819	plus	0		
435147	Cynoglossus bilineatus	18127521	0	live	CYTB		cytochrome b			MT	NC_023226.1	15149	16288	plus	0		
367194	Zebrias quagga	18127507	0	live	CYTB		cytochrome b			MT	NC_023225.1	14420	15560	plus	0		
341731	Cynoglossus sinicus	18127493	0	live	CYTB		cytochrome b			MT	NC_023224.1	15174	16313	plus	0		
1145316	Hemibagrus spilopterus	18127479	0	live	CYTB		cytochrome b			MT	NC_023222.1	14355	15492	plus	0		
260618	Cyclemys tcheponensis	18127465	0	live	CYTB		cytochrome b			MT	NC_023221.1	14235	15378	plus	0		
1030472	Leptobelus gazella	18127436	0	live	CYTB		cytochrome b			MT	NC_023219.1	10068	11204	plus	0		
252295	Carposina sasakii	18126617	0	live	CYTB		cytochrome b			MT	NC_023212.1	10507	11655	plus	0		
272460	Mustela kathiah	18126590	0	live	CYTB		cytochrome b			MT	NC_023210.1	14163	15302	plus	0		
175282	Pleurogrammus azonus	17963671	0	live	CYTB		cytochrome b			MT	NC_023129.1	14371	15511	plus	0		
167828	Marphysa sanguinea	17963519	0	live	CYTB		cytochrome b			MT	NC_023124.1	3917	5053	plus	0		
9402	Pteropus alecto	17963510	0	live	CYTB		cytochrome b			MT	NC_023122.1	14172	15311	plus	0		
271217	Mythimna separata	17963113	0	live	CYTB		cytochrome b			MT	NC_023118.1	10506	11654	plus	0		
86373	Potamotrygon motoro	17963041	0	live	CYTB		cytochrome b			MT	NC_023116.1	14395	15537	plus	0		
193150	Mystacoleucus marginatus	17961835	0	live	CYTB		cytochrome b			MT	NC_023106.1	14384	15524	plus	0		
80810	Zacco platypus	17961821	0	live	CYTB		cytochrome b			MT	NC_023105.1	14401	15541	plus	0		
36941	Eulimnogammarus verrucosus	17961804	0	live	CYTB		cytochrome b			MT	NC_023104.1	10329	11465	plus	0		
254709	Petaurista hainana	17960960	0	live	CYTB		cytochrome b			MT	NC_023089.1	14170	15309	plus	0		
304850	Babylonia areolata	17960491	0	live	CYTB		cytochrome b			MT	NC_023080.1	7767	8906	plus	0		
153282	Sepia aculeata	17729046	0	live	CYTB		cytochrome b			MT	NC_022959.1	13725	14864	minus	0		
99752	Cherax glaber	17728613	0	live	CYTB		cytochrome b			MT	NC_022939.1	12473	13610	plus	0		
27406	Cherax quadricarinatus	17728539	0	live	CYTB		cytochrome b			MT	NC_022937.1	12564	13698	plus	0		
223846	Cherax cainii	17728501	0	live	CYTB		cytochrome b			MT	NC_022936.1	12486	13620	plus	0		
437757	Sarcocheilichthys lacustris	17728455	0	live	CYTB		cytochrome b			MT	NC_022934.1	14392	15532	plus	0		
376895	Caranx ignobilis	17728362	0	live	CYTB		cytochrome b			MT	NC_022932.1	14423	15563	plus	0		
1420981	Gobiobotia intermedia	17728348	0	live	CYTB		cytochrome b			MT	NC_022931.1	14398	15538	plus	0		
75350	Hemiculter leucisculus	17728320	0	live	CYTB		cytochrome b			MT	NC_022929.1	14404	15544	plus	0		
369671	Onychostoma rara	17675733	0	live	CYTB		cytochrome b			MT	NC_022869.1	14374	15514	plus	0		
643462	Schizothorax esocinus	17675591	0	live	CYTB		cytochrome b			MT	NC_022867.1	14370	15510	plus	0		
866009	Schizopyge niger	17675578	0	live	CYTB		cytochrome b			MT	NC_022866.1	14374	15514	plus	0		
142104	Corallium rubrum	17675546	0	live	CYTB		cytochrome b			MT	NC_022864.1	3702	4895	plus	0		
27708	Pethia conchonius	17675077	0	live	CYTB		cytochrome b			MT	NC_022856.1	14378	15518	plus	0		
748366	Aspiorhynchus laticeps	17675063	0	live	CYTB		cytochrome b			MT	NC_022855.1	14370	15510	plus	0		
203261	Epinephelus bleekeri	17674977	0	live	CYTB		cytochrome b			MT	NC_022848.1	15045	16185	plus	0		
234792	Saurogobio dabryi	17674865	0	live	CYTB		cytochrome b			MT	NC_022845.1	14397	15537	plus	0		
8034	Salvelinus leucomaenis	17674851	0	live	CYTB		cytochrome b			MT	NC_022844.1	15377	16517	plus	0		
420948	Aetobatus flagellum	17674753	0	live	CYTB		cytochrome b			MT	NC_022837.1	14416	15558	plus	0		
676058	Acropora robusta	17674631	0	live	CYTB		cytochrome b	cytochrome b		MT	NC_022833.1	4571	5728	plus	0		
117776	Acropora divaricata	17674616	0	live	CYTB		cytochrome b	cytochrome b		MT	NC_022832.1	4571	5728	plus	0		
70778	Acropora nasuta	17674603	0	live	CYTB		cytochrome b	cytochrome b		MT	NC_022831.1	4571	5728	plus	0		
70779	Acropora digitifera	17674588	0	live	CYTB		cytochrome b	cytochrome b		MT	NC_022830.1	4571	5728	plus	0		
117778	Acropora yongei	17674575	0	live	CYTB		cytochrome b	cytochrome b		MT	NC_022829.1	4569	5726	plus	0		
70782	Acropora florida	17674561	0	live	CYTB		cytochrome b	cytochrome b		MT	NC_022828.1	4571	5728	plus	0		
140238	Acropora aspera	17674546	0	live	CYTB		cytochrome b	cytochrome b		MT	NC_022827.1	4571	5728	plus	0		
55974	Acropora hyacinthus	17674533	0	live	CYTB		cytochrome b	cytochrome b		MT	NC_022826.1	4571	5728	plus	0		
513067	Acropora horrida	17674519	0	live	CYTB		cytochrome b	cytochrome b		MT	NC_022825.1	4571	5728	plus	0		
